contact_id,daysmart_id,first_name,last_name,email,phone,last_appointment_date,primary_service,total_appointments,lifetime_spend,loyalty_points,sms_opt_in,email_opt_in,notes,zerobounce_status,data_status,import_date
DS-202809,DS-202809,Julie,Faulkner,ethompson@example.com,(346) 518-6515,2022-01-15,Blowout,52,4693.33,1528,Yes,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-202812,DS-202812,Michael,Mcconnell,jennifer87@example.org,(516) 832-0227,2023-01-09,Haircut,76,606.31,1113,No,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-202820,DS-202820,Philip,Marshall,john67@example.com,(846) 431-0323,2022-09-06,Massage,28,3390.26,1532,No,Yes,,valid,LIVE,2026-04-14
DS-202821,DS-202821,Jeremy,Hamilton,vyoung@example.com,(858) 219-6459,2026-03-17,Highlights,14,3869.38,528,Yes,No,Long-time client,valid,LIVE,2026-04-14
DS-202831,DS-202831,Christina,Coleman,mariabailey@example.org,(450) 632-7052,2019-06-27,Color Treatment,18,1589.0,324,No,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-202834,DS-202834,Ryan,David,jeffreysimmons@example.org,(233) 450-1541,2023-01-02,Pedicure,58,4567.97,304,Yes,Yes,Long-time client,valid,LIVE,2026-04-14
DS-202839,DS-202839,Ryan,Freeman,jonesrobert@example.org,(605) 497-1279,2021-11-17,Pedicure,44,274.25,1985,No,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-202840,DS-202840,Carmen,Wong,xedwards@example.net,(999) 060-4186,2019-01-28,Blowout,69,4616.2,443,Yes,Yes,Long-time client,valid,LIVE,2026-04-14
DS-202841,DS-202841,Jamie,Randall,wilkinsmichele@example.org,(892) 107-5864,2021-02-24,Manicure,53,165.57,364,Yes,No,,valid,LIVE,2026-04-14
DS-202842,DS-202842,Erica,Hinton,qgonzalez@example.net,(289) 691-8617,2020-08-05,Keratin Treatment,3,4735.79,376,Yes,Yes,,valid,LIVE,2026-04-14
DS-202848,DS-202848,Danielle,Cobb,danielguerrero@example.net,(192) 772-4437,2024-03-12,Manicure,24,3901.43,646,No,No,Long-time client,do_not_mail,LIVE,2026-04-14
DS-202851,DS-202851,Kimberly,Jones,rpowell@example.net,(916) 992-7708,2022-08-20,Manicure,63,85.44,1162,No,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-202852,DS-202852,Thomas,Moody,mwatson@example.com,(759) 776-7380,2021-12-22,Manicure,44,1821.7,445,No,No,First-time visitor,valid,LIVE,2026-04-14
DS-202853,DS-202853,Kelly,Lee,kimberlyyoung@example.org,(934) 741-2678,2024-07-19,Haircut,57,4056.11,1431,No,No,Referred by friend,valid,LIVE,2026-04-14
DS-202854,DS-202854,Matthew,Stephens,jose60@example.net,(521) 732-1330,2024-02-20,Consultation,12,4526.31,1052,No,Yes,,valid,LIVE,2026-04-14
DS-202855,DS-202855,Carol,Fuller,birdtonya@example.net,(295) 576-9308,2023-06-22,Highlights,19,3441.35,145,No,No,Prefers afternoons,unknown,LIVE,2026-04-14
DS-202856,DS-202856,Kyle,Perkins,wallemily@example.net,(062) 315-4344,2019-01-06,Blowout,10,4708.7,68,No,No,First-time visitor,valid,LIVE,2026-04-14
DS-202858,DS-202858,Shannon,Booker,damon26@example.com,(240) 896-2870,2024-11-15,Color Treatment,23,685.01,1402,No,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-202860,DS-202860,Robert,Kent,hernandezchristian@example.org,(896) 050-3461,2020-04-30,Highlights,52,4363.67,210,No,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-202861,DS-202861,Todd,Olson,rhonda46@example.com,(545) 123-3559,2026-04-11,Haircut,61,309.91,463,Yes,No,,valid,LIVE,2026-04-14
DS-202862,DS-202862,Anita,Rios,slee@example.org,(633) 864-8650,2023-12-19,Facial,38,434.52,109,No,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-202864,DS-202864,Mr.,Rodney Clark,parkermatthew@example.com,(486) 491-5350,2023-03-05,Pedicure,37,834.09,1561,Yes,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-202865,DS-202865,Peter,Bass,benjamin63@example.net,(294) 651-3271,2020-12-06,Pedicure,80,1359.77,943,No,Yes,,valid,LIVE,2026-04-14
DS-202867,DS-202867,Keith,Navarro,donnameyers@example.com,(259) 328-6571,2023-07-15,Pedicure,28,1472.77,1927,No,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-202868,DS-202868,Edward,Berry,taylorkayla@example.org,(006) 238-1839,2025-11-14,Consultation,51,1909.02,235,No,Yes,,valid,LIVE,2026-04-14
DS-202869,DS-202869,Katherine,Ross,nsmith@example.org,(172) 923-3591,2024-07-26,Manicure,77,4003.69,1066,No,No,,valid,LIVE,2026-04-14
DS-202871,DS-202871,Lisa,Thompson,kellyhughes@example.org,(163) 629-7038,2019-07-04,Manicure,34,153.51,1264,No,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-202872,DS-202872,Yvette,Keller,jhumphrey@example.net,(232) 242-6378,2021-09-24,Blowout,76,503.91,238,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-202873,DS-202873,David,Carter,sarahstrickland@example.net,(475) 904-4741,2019-10-18,Consultation,55,3056.25,1368,No,Yes,Allergic to latex,unknown,LIVE,2026-04-14
DS-202874,DS-202874,Gregory,Willis,hughesmarc@example.com,(329) 324-4483,2023-01-02,Color Treatment,65,280.53,1349,No,Yes,First-time visitor,catch-all,LIVE,2026-04-14
DS-202878,DS-202878,Ms.,Beverly Thompson MD,katrina35@example.net,(479) 130-2792,2022-04-22,Massage,59,2419.26,1121,No,No,Allergic to latex,valid,LIVE,2026-04-14
DS-202881,DS-202881,Jonathan,Macdonald,lydia20@example.net,(515) 122-8660,2022-02-15,Manicure,58,4833.05,482,No,Yes,Prefers afternoons,unknown,LIVE,2026-04-14
DS-202886,DS-202886,Jessica,Wright,lucerodeborah@example.net,(387) 061-1542,2023-09-12,Manicure,67,4334.62,1982,Yes,Yes,Long-time client,valid,LIVE,2026-04-14
DS-202891,DS-202891,Gabriel,Austin,morrisonjacqueline@example.org,(316) 792-6640,2023-11-09,Manicure,11,4651.86,338,Yes,No,Allergic to latex,unknown,LIVE,2026-04-14
DS-202892,DS-202892,Gregory,Rogers,riosryan@example.org,(810) 671-0917,2020-12-02,Consultation,75,4558.43,647,No,No,,valid,LIVE,2026-04-14
DS-202894,DS-202894,Nicholas,Cook,jonathanford@example.net,(126) 888-1078,2019-07-02,Massage,22,2786.33,1852,No,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-202896,DS-202896,Sandy,Santos,joanford@example.org,(518) 078-4424,2023-12-18,Highlights,50,2148.83,1109,No,Yes,Long-time client,valid,LIVE,2026-04-14
DS-202897,DS-202897,Amy,Kane,lindareed@example.com,(657) 125-4458,2024-03-10,Massage,20,2538.98,1869,No,No,,valid,LIVE,2026-04-14
DS-202898,DS-202898,Heather,Larson,kingmelissa@example.net,(014) 090-5444,2022-01-05,Color Treatment,1,926.34,1099,Yes,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-202899,DS-202899,Brianna,Rodriguez,john97@example.net,(390) 766-6752,2022-11-22,Blowout,32,4455.72,355,Yes,Yes,Long-time client,valid,LIVE,2026-04-14
DS-202900,DS-202900,Cynthia,Monroe,timothy97@example.org,(658) 112-4507,2019-05-30,Pedicure,28,2663.09,1445,No,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-202904,DS-202904,Michael,Robinson,vthompson@example.net,(753) 184-8336,2022-03-15,Blowout,30,1967.05,1611,No,No,,valid,LIVE,2026-04-14
DS-202905,DS-202905,Sheila,Matthews,michael87@example.org,(663) 930-3221,2022-02-14,Consultation,64,1052.0,1457,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-202906,DS-202906,Julie,Davis,mollymiller@example.net,(557) 412-5121,2025-02-07,Highlights,60,164.46,1350,No,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-202908,DS-202908,Bryce,Taylor,kevinrichardson@example.com,(417) 565-9230,2020-06-11,Massage,32,164.1,240,Yes,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-202911,DS-202911,Robert,Lopez,collinsmatthew@example.com,(686) 510-3895,2024-02-21,Blowout,63,2567.24,943,Yes,No,Long-time client,valid,LIVE,2026-04-14
DS-202912,DS-202912,Michael,Moreno,joannsmith@example.com,(324) 488-8076,2023-11-03,Blowout,75,1780.2,1013,No,No,,valid,LIVE,2026-04-14
DS-202913,DS-202913,Robert,Edwards,ashleyestes@example.org,(891) 463-1245,2023-02-15,Pedicure,42,3447.88,792,Yes,Yes,Long-time client,valid,LIVE,2026-04-14
DS-202914,DS-202914,Tracy,Camacho,sullivanjessica@example.com,(781) 822-2344,2024-10-06,Manicure,10,1136.8,706,Yes,No,Allergic to latex,unknown,LIVE,2026-04-14
DS-202918,DS-202918,James,Williams,ncooper@example.net,(191) 938-2891,2025-02-18,Haircut,25,3422.35,495,Yes,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-202922,DS-202922,Brenda,Solomon,anita31@example.org,(059) 308-9893,2021-08-27,Manicure,53,449.99,1843,Yes,Yes,Allergic to latex,do_not_mail,LIVE,2026-04-14
DS-202924,DS-202924,Alicia,Smith,ufreeman@example.net,(496) 259-5901,2024-03-06,Consultation,12,2477.97,594,Yes,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-202925,DS-202925,Bruce,Morgan,gabrielle36@example.net,(466) 937-0675,2020-11-08,Highlights,11,216.38,593,No,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-202926,DS-202926,Debra,Thompson,jonesjessica@example.com,(720) 555-3216,2025-10-03,Highlights,68,2900.41,1387,No,No,Referred by friend,valid,LIVE,2026-04-14
DS-202927,DS-202927,Paula,Arnold,natasha55@example.org,(269) 450-5836,2020-04-24,Keratin Treatment,76,2575.42,143,Yes,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-202928,DS-202928,Rachael,Ray,lauramckenzie@example.net,(866) 898-0106,2025-04-19,Color Treatment,57,1182.85,882,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-202932,DS-202932,Julie,Briggs,melanie15@example.net,(699) 229-1379,2024-07-24,Facial,46,777.08,154,No,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-202933,DS-202933,Adam,Hale,onorris@example.org,(994) 791-4159,2021-03-13,Color Treatment,12,1590.98,1820,No,Yes,Allergic to latex,catch-all,LIVE,2026-04-14
DS-202935,DS-202935,Edward,Sanders,davisrichard@example.net,(595) 241-7168,2023-07-08,Consultation,78,4309.26,280,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-202936,DS-202936,Nicholas,Harris,christopher11@example.org,(288) 314-9141,2019-04-30,Pedicure,67,3911.13,1187,No,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-202939,DS-202939,Eric,Murray,paulhumphrey@example.net,(546) 669-2072,2019-01-22,Facial,19,4257.57,665,Yes,No,,valid,LIVE,2026-04-14
DS-202943,DS-202943,Alisha,Fernandez,johnholmes@example.org,(002) 978-0678,2024-10-26,Consultation,36,2165.02,982,No,Yes,Long-time client,valid,LIVE,2026-04-14
DS-202944,DS-202944,Aaron,Hernandez,stephaniemartinez@example.net,(816) 903-5832,2019-12-28,Consultation,30,2297.69,706,Yes,No,Long-time client,valid,LIVE,2026-04-14
DS-202945,DS-202945,Eric,Taylor,roachnicole@example.org,(838) 814-8994,2020-05-14,Highlights,39,2574.1,227,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-202946,DS-202946,Michael,Lee,wayneacosta@example.com,(619) 997-1081,2020-12-31,Massage,49,382.0,1103,No,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-202947,DS-202947,Ashley,Day,szuniga@example.com,(214) 554-4722,2019-05-08,Color Treatment,12,3045.71,818,Yes,No,Referred by friend,valid,LIVE,2026-04-14
DS-202948,DS-202948,Susan,Hull DDS,xpham@example.com,(225) 973-0374,2026-01-26,Pedicure,34,3712.76,1025,Yes,No,,unknown,LIVE,2026-04-14
DS-202951,DS-202951,Rachael,Brown,swheeler@example.net,(761) 927-8120,2019-01-29,Keratin Treatment,53,777.9,1588,Yes,Yes,,valid,LIVE,2026-04-14
DS-202952,DS-202952,Sherry,Salinas,eric42@example.com,(561) 737-2017,2025-08-01,Manicure,17,3265.13,1488,No,Yes,Long-time client,valid,LIVE,2026-04-14
DS-202958,DS-202958,Kristina,Lozano,tateamy@example.com,(919) 486-7076,2020-11-21,Color Treatment,54,3248.84,915,Yes,No,Referred by friend,valid,LIVE,2026-04-14
DS-202959,DS-202959,Sabrina,Nelson,brenda18@example.com,(101) 542-7255,2022-03-11,Keratin Treatment,24,1578.96,240,No,Yes,,valid,LIVE,2026-04-14
DS-202960,DS-202960,Nicole,Fox MD,gregory30@example.org,(272) 752-1527,2020-10-26,Highlights,78,3597.79,1406,Yes,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-202961,DS-202961,Dana,Grimes,jeffrey16@example.com,(382) 677-5972,2024-03-20,Facial,80,3188.56,691,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-202964,DS-202964,Kaitlin,Young,braunapril@example.org,(637) 419-8703,2024-12-30,Consultation,63,640.98,426,Yes,Yes,Long-time client,valid,LIVE,2026-04-14
DS-202968,DS-202968,Travis,Bender,zrobinson@example.net,(815) 671-0262,2022-05-27,Manicure,63,4798.9,1665,No,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-202969,DS-202969,Curtis,Stewart,lauramejia@example.com,(437) 282-8401,2024-05-31,Blowout,1,2354.41,1147,Yes,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-202970,DS-202970,Derek,Lopez,fernandezvincent@example.net,(124) 796-6678,2022-10-01,Color Treatment,72,2761.99,334,Yes,No,Long-time client,catch-all,LIVE,2026-04-14
DS-202971,DS-202971,Patrick,Williams,nancyalvarez@example.org,(376) 848-1419,2025-07-26,Consultation,52,3645.5,303,No,No,First-time visitor,valid,LIVE,2026-04-14
DS-202973,DS-202973,Robert,Perkins,heatherbrown@example.org,(075) 287-9972,2019-02-26,Blowout,2,2246.15,1660,Yes,No,,catch-all,LIVE,2026-04-14
DS-202975,DS-202975,Kenneth,Gardner,johnbrooks@example.net,(783) 907-5163,2025-08-29,Consultation,63,2713.31,1771,No,Yes,,valid,LIVE,2026-04-14
DS-202976,DS-202976,Lisa,Evans,stevenssteven@example.org,(291) 764-8036,2019-08-31,Manicure,44,1596.98,272,No,No,Long-time client,valid,LIVE,2026-04-14
DS-202977,DS-202977,Alexander,Robbins,durhamcheryl@example.com,(505) 848-4149,2022-02-05,Keratin Treatment,66,2520.68,914,No,No,Long-time client,valid,LIVE,2026-04-14
DS-202978,DS-202978,James,Fletcher,maryyoung@example.com,(117) 486-3693,2019-01-15,Massage,40,3828.28,1545,Yes,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-202980,DS-202980,Danielle,Fleming,lgarcia@example.com,(508) 899-7558,2023-03-01,Massage,2,4995.49,945,No,Yes,First-time visitor,unknown,LIVE,2026-04-14
DS-202981,DS-202981,Karen,Ryan,simmonsrobert@example.net,(096) 511-9888,2022-10-04,Highlights,44,3243.53,556,No,No,First-time visitor,valid,LIVE,2026-04-14
DS-202982,DS-202982,Christopher,Wells,wmcknight@example.com,(457) 477-0608,2020-05-15,Highlights,26,3805.08,1177,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-202988,DS-202988,David,Benson,myersterri@example.com,(765) 029-4250,2024-10-08,Manicure,47,3180.39,1983,Yes,Yes,Referred by friend,unknown,LIVE,2026-04-14
DS-202989,DS-202989,Heidi,Harris,stephenhatfield@example.org,(719) 766-1624,2025-02-20,Manicure,60,2210.64,1213,No,Yes,Long-time client,valid,LIVE,2026-04-14
DS-202992,DS-202992,Tracy,Walker,daniel16@example.com,(866) 898-2397,2021-04-24,Massage,78,2621.53,742,Yes,No,First-time visitor,catch-all,LIVE,2026-04-14
DS-202994,DS-202994,Corey,Santana,joel01@example.net,(654) 970-5944,2023-03-05,Facial,13,1883.17,1191,No,No,Referred by friend,valid,LIVE,2026-04-14
DS-202997,DS-202997,Teresa,Holmes,ianwilliamson@example.net,(544) 171-0567,2023-01-07,Haircut,30,1688.05,635,Yes,No,Long-time client,catch-all,LIVE,2026-04-14
DS-202998,DS-202998,Rhonda,Jenkins,owensalbert@example.com,(487) 235-8389,2020-02-27,Keratin Treatment,52,4539.57,904,No,Yes,,catch-all,LIVE,2026-04-14
DS-203000,DS-203000,Cindy,Young,kfarmer@example.org,(506) 348-3732,2022-08-05,Consultation,47,3897.9,1337,No,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-203006,DS-203006,Courtney,Flores,ocole@example.org,(240) 493-8636,2023-01-03,Color Treatment,62,3978.9,1611,Yes,Yes,Long-time client,unknown,LIVE,2026-04-14
DS-203007,DS-203007,Mark,Harris DDS,crystaldurham@example.com,(630) 658-5827,2023-08-27,Pedicure,72,92.11,716,No,Yes,First-time visitor,unknown,LIVE,2026-04-14
DS-203008,DS-203008,Lori,Price,reeddana@example.net,(973) 037-8581,2023-11-19,Manicure,64,3449.56,1983,Yes,No,,valid,LIVE,2026-04-14
DS-203010,DS-203010,Timothy,Drake,hartrichard@example.net,(611) 588-9017,2023-12-18,Blowout,57,2975.21,1888,Yes,No,Referred by friend,catch-all,LIVE,2026-04-14
DS-203013,DS-203013,Amanda,Cabrera,iharrington@example.com,(759) 212-3034,2021-08-09,Highlights,52,900.48,229,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-203014,DS-203014,Jason,King,virginiahutchinson@example.com,(210) 463-1186,2019-05-12,Blowout,9,2615.14,92,Yes,No,Referred by friend,valid,LIVE,2026-04-14
DS-203015,DS-203015,Lacey,Simpson,michaelfleming@example.com,(459) 318-1312,2022-04-05,Haircut,39,1075.45,824,No,No,Referred by friend,unknown,LIVE,2026-04-14
DS-203016,DS-203016,Lauren,Lee,youngdenise@example.org,(540) 764-7186,2025-07-15,Color Treatment,55,947.59,237,No,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-203022,DS-203022,Timothy,Eaton,allison77@example.net,(522) 212-0040,2025-06-27,Consultation,48,4387.89,688,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-203024,DS-203024,James,Knight,richardmorgan@example.com,(949) 199-7851,2025-01-05,Manicure,79,2995.28,417,Yes,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-203025,DS-203025,Ethan,Flores,candacejimenez@example.org,(759) 428-3188,2020-02-20,Facial,76,1053.53,287,Yes,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-203026,DS-203026,David,Li,lauracochran@example.net,(115) 416-8249,2020-10-30,Keratin Treatment,34,3335.31,1932,Yes,No,First-time visitor,valid,LIVE,2026-04-14
DS-203027,DS-203027,Deanna,Berry,glasssarah@example.com,(065) 476-5126,2024-04-13,Highlights,72,1939.08,1467,No,No,,valid,LIVE,2026-04-14
DS-203028,DS-203028,Alicia,Kelly,michaelgonzalez@example.org,(456) 293-3495,2023-06-25,Facial,54,3609.66,1330,Yes,Yes,Long-time client,valid,LIVE,2026-04-14
DS-203029,DS-203029,Brittney,Cisneros,meghanwheeler@example.com,(760) 596-7656,2023-02-26,Pedicure,63,856.73,241,No,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-203030,DS-203030,Crystal,Morse,connor67@example.net,(693) 892-5291,2019-12-02,Massage,79,994.42,372,No,No,,valid,LIVE,2026-04-14
DS-203032,DS-203032,Arthur,Miller,powelljon@example.org,(826) 971-8701,2024-08-30,Haircut,75,3173.66,1168,No,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-203033,DS-203033,Tristan,Smith,chris19@example.net,(949) 851-1742,2022-11-09,Color Treatment,19,4215.89,1623,No,Yes,,valid,LIVE,2026-04-14
DS-203034,DS-203034,Allen,Howard,marywarren@example.com,(893) 708-1035,2022-01-27,Manicure,33,4202.38,1794,Yes,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-203035,DS-203035,Veronica,Johnson,debbie92@example.com,(601) 285-4997,2025-03-10,Consultation,73,1332.79,1159,No,Yes,Long-time client,unknown,LIVE,2026-04-14
DS-203036,DS-203036,George,Hunt,spencersamuel@example.org,(429) 579-0354,2022-09-23,Haircut,53,3467.71,935,No,No,Long-time client,valid,LIVE,2026-04-14
DS-203037,DS-203037,Matthew,Moore,ashley84@example.net,(876) 918-6484,2025-04-02,Keratin Treatment,70,2866.06,83,No,No,Allergic to latex,valid,LIVE,2026-04-14
DS-203039,DS-203039,Stacey,Wells,taylor62@example.net,(847) 548-7009,2021-02-19,Blowout,52,3032.0,1798,No,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-203040,DS-203040,Diana,Sanchez,richard01@example.com,(685) 867-7895,2022-03-16,Highlights,52,2357.68,601,No,No,,valid,LIVE,2026-04-14
DS-203042,DS-203042,Donna,Anderson,michellenichols@example.com,(803) 717-1865,2025-01-21,Haircut,25,2991.89,261,No,No,,valid,LIVE,2026-04-14
DS-203043,DS-203043,Rachel,Vaughn,kingrobert@example.com,(565) 663-6363,2026-01-29,Blowout,6,1991.25,775,Yes,No,First-time visitor,valid,LIVE,2026-04-14
DS-203044,DS-203044,Malik,Hogan,nicoleclark@example.org,(421) 037-9982,2022-04-24,Color Treatment,47,4760.19,422,Yes,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-203045,DS-203045,Michelle,Lewis,sextonchristopher@example.org,(357) 937-7590,2021-01-04,Facial,44,4159.09,1,No,No,,valid,LIVE,2026-04-14
DS-203046,DS-203046,Beverly,Moore,jonesjason@example.org,(457) 408-5074,2019-09-14,Color Treatment,47,1710.61,307,Yes,No,First-time visitor,valid,LIVE,2026-04-14
DS-203052,DS-203052,Elizabeth,Aguirre,ana77@example.org,(239) 283-1091,2024-07-08,Highlights,14,4801.37,1646,No,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-203053,DS-203053,Edgar,Allen,thammond@example.org,(341) 024-2505,2023-07-31,Blowout,67,4057.63,1391,No,No,,valid,LIVE,2026-04-14
DS-203054,DS-203054,Pamela,Coleman,juan18@example.com,(768) 961-7687,2022-03-02,Facial,54,3840.88,615,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-203056,DS-203056,Brent,Mendoza,,(811) 351-1971,2024-03-23,Highlights,4,249.39,511,No,No,,invalid,LIVE,2026-04-14
DS-203057,DS-203057,Andrew,Turner,dominique17@example.net,(042) 047-3087,2024-11-29,Blowout,21,4935.32,903,No,No,Long-time client,valid,LIVE,2026-04-14
DS-203058,DS-203058,Danny,Martin,kenneth33@example.net,(358) 021-0377,2023-04-01,Highlights,70,1510.16,1447,No,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-203060,DS-203060,Glenn,Ramirez,brenda18@example.net,(245) 574-6433,2020-07-12,Color Treatment,5,4210.16,1457,Yes,No,Referred by friend,valid,LIVE,2026-04-14
DS-203061,DS-203061,Mary,Kirby,amy18@example.org,(585) 350-6292,2026-02-16,Consultation,11,4611.44,728,Yes,No,Referred by friend,valid,LIVE,2026-04-14
DS-203062,DS-203062,Linda,Harper,hannadiana@example.com,(373) 331-2938,2024-03-04,Massage,28,2983.89,1254,No,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-203064,DS-203064,Natalie,Foster,paynefelicia@example.net,(146) 120-1407,2019-07-07,Massage,38,3006.78,1016,No,No,,valid,LIVE,2026-04-14
DS-203068,DS-203068,Debbie,Taylor,michaelfuller@example.net,(026) 421-4928,2021-07-27,Manicure,72,4648.31,899,Yes,No,Long-time client,unknown,LIVE,2026-04-14
DS-203069,DS-203069,Steven,Ramirez,travis92@example.com,(969) 392-0551,2020-04-26,Consultation,72,1562.08,965,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-203070,DS-203070,Richard,Hess,jillianhall@example.com,(349) 481-5988,2021-06-24,Consultation,46,82.36,1376,No,No,First-time visitor,unknown,LIVE,2026-04-14
DS-203071,DS-203071,Daniel,Nunez,danielbaker@example.org,(290) 300-8103,2025-03-01,Facial,69,622.19,1697,Yes,No,,valid,LIVE,2026-04-14
DS-203072,DS-203072,Gregory,Mccann,bmedina@example.org,(163) 484-4305,2025-03-25,Facial,55,3547.41,441,Yes,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-203077,DS-203077,Sabrina,Francis,kingdonna@example.net,(273) 749-0994,2024-12-06,Consultation,44,4630.07,1511,No,No,Allergic to latex,valid,LIVE,2026-04-14
DS-203078,DS-203078,Susan,Waters,bowenmargaret@example.org,(406) 214-6133,2021-10-07,Massage,14,3820.05,839,Yes,No,Referred by friend,valid,LIVE,2026-04-14
DS-203079,DS-203079,Anthony,Huffman,marc63@example.com,(814) 157-7180,2020-12-27,Blowout,55,2472.01,999,No,Yes,Referred by friend,valid,LIVE,2026-04-14
