Customer_ID,Full_Name,Email,Phone,contact_last_appt,Primary_Service,Total_Appointments,Total_Spent_USD,Loyalty_Points,SMS_Opt_In,Email_Opt_In,Source_System,max_appt_date_from_history,history_appt_count,no_show_count,total_revenue_from_history,resolved_last_date,data_status,last_appt_year
DS-200866,Heather Hernandez,eburnett@example.org,(101) 141-4243,2024-04-19,Manicure,72,630.4,668,No,No,DaySmart,2023-12-23,8,0,1520.2,2023-12-23,LIVE,2023
DS-200867,Jessica Norris,shernandez@example.com,(694) 403-7025,2024-04-19,Keratin Treatment,25,1005.0,630,No,Yes,DaySmart,2026-01-03,11,2,1584.75,2026-01-03,LIVE,2026
DS-200868,Melissa Cabrera,meganarnold@example.com,(463) 126-5312,2024-04-30,Pedicure,42,3309.49,1741,Yes,Yes,DaySmart,2025-12-15,6,2,1034.03,2025-12-15,LIVE,2025
DS-200869,Kayla Douglas,mckenzieflores@example.com,(219) 842-5555,2025-03-01,Massage,17,2358.03,1117,Yes,Yes,DaySmart,2025-09-26,9,0,1379.59,2025-09-26,LIVE,2025
DS-200870,James Stafford,garciaann@example.com,(461) 554-7369,2024-08-05,Highlights,30,1107.38,117,Yes,Yes,DaySmart,2023-09-08,12,0,1743.95,2023-09-08,LIVE,2023
DS-200871,Terry Jackson,kgarrett@example.net,(251) 790-1807,2025-08-23,Pedicure,76,3653.59,1302,No,Yes,DaySmart,2022-01-28,4,0,439.65,2022-01-28,LIVE,2022
DS-200872,Frank Johnson,hensoncharles@example.org,(364) 980-1826,2025-03-17,Manicure,33,3076.1,1275,Yes,Yes,DaySmart,2024-11-01,6,0,945.84,2024-11-01,LIVE,2024
DS-200873,Michael Hicks,candiceryan@example.net,(340) 243-1025,2026-02-04,Haircut,35,2039.54,1014,Yes,No,DaySmart,2025-06-23,9,0,1399.59,2025-06-23,LIVE,2025
DS-200874,Joshua Hernandez,kaiserjill@example.org,(637) 417-8992,2025-05-08,Pedicure,1,543.27,158,Yes,Yes,DaySmart,2021-09-24,2,1,358.88,2021-09-24,LIVE,2021
DS-200875,Christina Garner,rebecca74@example.com,(239) 543-9367,2026-03-04,Highlights,39,835.09,595,No,No,DaySmart,2026-03-18,9,1,1447.83,2026-03-18,LIVE,2026
DS-200876,Jennifer Brewer,imarsh@example.net,(698) 979-3556,2024-06-23,Pedicure,42,2275.93,1379,Yes,No,DaySmart,2023-03-31,7,1,1160.99,2023-03-31,LIVE,2023
DS-200877,Frank Watson,campbellmelissa@example.org,(747) 245-9413,2024-04-14,Consultation,10,224.68,1604,No,No,DaySmart,2025-10-13,11,2,1531.66,2025-10-13,LIVE,2025
DS-200878,Melissa Paul,fkelly@example.net,(814) 983-5810,2025-04-23,Consultation,63,2790.21,1641,No,Yes,DaySmart,2020-07-08,3,0,321.79,2020-07-08,LIVE,2020
DS-200879,Deborah Garcia,uclark@example.net,(324) 837-4112,2025-09-20,Keratin Treatment,44,224.73,1387,No,No,DaySmart,2024-05-10,5,1,772.36,2024-05-10,LIVE,2024
DS-200880,Nancy Patel,kimberly74@example.org,(544) 281-5856,2026-01-16,Color Treatment,72,787.64,234,Yes,Yes,DaySmart,2023-09-10,2,1,406.47,2023-09-10,LIVE,2023
DS-200881,David Gomez,cynthiaandersen@example.org,(993) 114-0160,2026-04-03,Consultation,29,4921.5,1073,Yes,No,DaySmart,2024-06-06,10,1,1381.65,2024-06-06,LIVE,2024
DS-200882,Kimberly Vang,ehudson@example.net,(782) 813-8636,2025-11-21,Pedicure,12,2846.98,288,No,No,DaySmart,2025-12-09,11,0,1973.06,2025-12-09,LIVE,2025
DS-200883,Randy Phillips,nroach@example.net,(520) 945-7410,2025-03-07,Color Treatment,54,704.04,883,No,No,DaySmart,2026-01-27,1,0,296.0,2026-01-27,LIVE,2026
DS-200884,Amanda Hurley,vpena@example.com,(899) 446-6138,2024-06-10,Blowout,72,3167.36,595,Yes,No,DaySmart,2025-04-05,7,1,1426.31,2025-04-05,LIVE,2025
DS-200885,Victor Parsons,munoztonya@example.net,(464) 948-9466,2025-03-12,Color Treatment,58,1179.12,1050,No,Yes,DaySmart,2025-10-25,11,4,1647.37,2025-10-25,LIVE,2025
DS-200886,Laura Johnson,jessicamcdonald@example.net,(174) 066-2925,2024-11-11,Blowout,71,954.34,893,No,No,DaySmart,2025-08-02,9,0,1436.31,2025-08-02,LIVE,2025
DS-200887,Joseph Mack,jeremyobrien@example.org,(130) 275-0332,2025-08-11,Haircut,51,3689.3,811,Yes,No,DaySmart,2025-03-29,3,0,435.81,2025-03-29,LIVE,2025
DS-200888,Daniel Ryan,kingkimberly@example.com,(679) 958-9148,2025-02-06,Haircut,40,2343.03,487,Yes,No,DaySmart,2025-03-31,5,0,913.07,2025-03-31,LIVE,2025
DS-200889,Jane Hughes,mbarr@example.net,(491) 423-2041,2024-10-24,Highlights,20,2975.42,111,No,No,DaySmart,2022-05-16,3,1,587.85,2022-05-16,LIVE,2022
DS-200890,Andrea Clark,johnsontiffany@example.com,(265) 283-5194,2026-04-09,Pedicure,65,2845.46,1286,No,Yes,DaySmart,2026-04-12,4,0,497.41,2026-04-12,LIVE,2026
DS-200891,Mary Chung,derrick35@example.org,(026) 889-1195,2024-08-07,Color Treatment,46,2642.64,445,No,No,DaySmart,2022-11-27,6,0,778.59,2022-11-27,LIVE,2022
DS-200892,Lisa Estrada,smithkelsey@example.org,(800) 481-9416,2025-07-04,Consultation,60,1693.06,306,Yes,Yes,DaySmart,2026-03-14,10,1,2102.09,2026-03-14,LIVE,2026
DS-200893,Anthony Gibson,dpearson@example.org,(321) 653-0320,2025-12-29,Manicure,28,892.46,1962,No,No,DaySmart,2022-12-05,9,1,947.15,2022-12-05,LIVE,2022
DS-200894,Brett Benton,holderfrances@example.com,(911) 277-4150,2024-08-16,Color Treatment,53,4504.2,237,Yes,No,DaySmart,2025-09-01,6,0,724.63,2025-09-01,LIVE,2025
DS-200895,Erica Castro,christopher64@example.com,(458) 247-0439,2025-08-10,Keratin Treatment,42,675.13,1808,Yes,No,DaySmart,2025-09-12,7,0,1010.96,2025-09-12,LIVE,2025
DS-200896,Carol James,jeffery56@example.org,(509) 115-8816,2025-01-25,Pedicure,65,2348.7,1481,Yes,Yes,DaySmart,2025-02-19,12,1,2054.54,2025-02-19,LIVE,2025
DS-200897,Austin Peters,triciahanson@example.net,(287) 248-8050,2025-01-27,Keratin Treatment,47,2963.14,1264,Yes,No,DaySmart,2021-12-29,1,0,183.41,2021-12-29,LIVE,2021
DS-200898,Jennifer Vasquez,vhayden@example.net,(441) 024-7083,2025-12-09,Keratin Treatment,16,3955.06,1234,No,No,DaySmart,2025-02-13,8,2,1306.24,2025-02-13,LIVE,2025
DS-200899,Ricky Cross,ewright@example.com,(772) 607-2750,2025-07-29,Consultation,48,4652.29,1263,No,Yes,DaySmart,2026-03-17,9,0,1026.12,2026-03-17,LIVE,2026
DS-200900,Yesenia Mccarty,gramsey@example.org,(895) 592-3921,2026-03-24,Haircut,62,2608.96,1206,No,No,DaySmart,2026-02-14,11,3,1465.39,2026-02-14,LIVE,2026
DS-200901,Jeremy Kent,markhill@example.org,(014) 482-8538,2025-10-01,Haircut,33,1731.51,1523,No,Yes,DaySmart,2025-03-06,3,0,441.59,2025-03-06,LIVE,2025
DS-200902,Antonio Long,denisejohnson@example.net,(154) 938-1377,2025-06-05,Highlights,58,3587.73,1983,No,Yes,DaySmart,2024-09-03,12,1,1586.27,2024-09-03,LIVE,2024
DS-200903,Jessica Ross,coreybridges@example.org,(118) 104-7311,2024-10-14,Color Treatment,38,3009.7,1915,No,Yes,DaySmart,2024-12-05,12,2,1731.72,2024-12-05,LIVE,2024
DS-200904,Edward Kennedy,kwolf@example.com,(812) 587-8204,2025-10-12,Consultation,38,4104.92,1140,No,Yes,DaySmart,2022-04-22,2,0,411.83,2022-04-22,LIVE,2022
DS-200905,Robert Smith,thomasdominguez@example.org,(261) 664-7427,2024-05-22,Color Treatment,67,2311.8,76,Yes,No,DaySmart,2020-10-27,4,1,915.61,2020-10-27,LIVE,2020
DS-200906,Cody Blair,johnallen@example.com,(141) 105-3317,2025-04-21,Color Treatment,5,2275.81,1843,No,Yes,DaySmart,2026-02-20,5,1,884.96,2026-02-20,LIVE,2026
DS-200907,Glenda Powell DDS,timothy87@example.org,(981) 097-3909,2024-06-09,Highlights,32,3851.74,1760,No,Yes,DaySmart,2025-05-27,8,1,1188.6,2025-05-27,LIVE,2025
DS-200908,Olivia Monroe,julianchavez@example.org,(906) 983-4310,2026-01-17,Color Treatment,7,4740.15,1957,Yes,No,DaySmart,2020-02-12,1,1,258.93,2020-02-12,LIVE,2020
DS-200909,Tammy Black,bishopamanda@example.org,(403) 485-4523,2024-11-06,Highlights,20,4680.33,840,No,No,DaySmart,2022-09-17,4,0,701.99,2022-09-17,LIVE,2022
DS-200910,Casey Todd,cruzstacey@example.com,(256) 821-8240,2026-01-24,Massage,2,3797.18,585,Yes,No,DaySmart,2026-01-19,8,1,1426.79,2026-01-19,LIVE,2026
DS-200911,Gregory Le,paullucas@example.com,(549) 660-1620,2025-06-20,Consultation,77,506.44,15,No,Yes,DaySmart,2023-10-14,9,1,1310.2,2023-10-14,LIVE,2023
DS-200912,Sarah Jones DDS,arthurmartinez@example.com,(579) 538-5387,2025-02-16,Blowout,61,2502.5,66,No,No,DaySmart,2025-04-29,12,2,1996.34,2025-04-29,LIVE,2025
DS-200913,Dana Kelley,nterrell@example.com,(956) 122-6130,2025-04-28,Facial,1,1362.04,1140,Yes,No,DaySmart,2026-03-31,7,3,1289.72,2026-03-31,LIVE,2026
DS-200914,Kendra Knight,karengreen@example.com,(131) 530-4027,2024-08-01,Haircut,55,1519.64,1586,No,No,DaySmart,2026-04-05,5,0,1026.28,2026-04-05,LIVE,2026
DS-200915,Christopher Wade,tapiamichael@example.org,(953) 517-1455,2026-04-13,Manicure,34,3514.57,1658,Yes,Yes,DaySmart,2025-12-15,8,3,1492.5,2025-12-15,LIVE,2025
DS-200916,Brittany Andrews,ubailey@example.com,(875) 014-0083,2025-11-13,Color Treatment,43,704.04,83,No,No,DaySmart,2022-10-02,8,2,1314.26,2022-10-02,LIVE,2022
DS-200917,Tiffany Marquez,karen40@example.com,(760) 083-2851,2025-02-04,Facial,24,985.97,768,No,Yes,DaySmart,2024-05-23,8,0,1518.75,2024-05-23,LIVE,2024
DS-200918,Kyle Becker,zmitchell@example.net,(897) 172-7095,2024-08-16,Pedicure,33,2246.14,159,No,Yes,DaySmart,2025-10-17,11,1,1626.58,2025-10-17,LIVE,2025
DS-200919,Connie Andrews,richardcrawford@example.org,(384) 924-0326,2025-04-02,Blowout,31,2730.32,536,No,No,DaySmart,2026-03-14,2,0,379.62,2026-03-14,LIVE,2026
DS-200920,James Stevens,daviskyle@example.com,(898) 874-8006,2025-12-05,Manicure,52,3363.24,1600,No,No,DaySmart,2024-05-08,2,1,453.2,2024-05-08,LIVE,2024
DS-200921,Jonathan Moore,elizabeth49@example.com,(231) 913-9839,2025-11-30,Blowout,17,54.7,1162,Yes,Yes,DaySmart,2025-09-21,9,2,1475.99,2025-09-21,LIVE,2025
DS-200922,Katherine Cabrera,mollywagner@example.net,(978) 546-9039,2024-10-11,Color Treatment,25,1835.67,1563,Yes,Yes,DaySmart,2022-09-22,9,0,1707.17,2022-09-22,LIVE,2022
DS-200923,Timothy Kennedy,aaron51@example.org,(851) 105-3743,2026-02-16,Keratin Treatment,69,38.87,473,Yes,No,DaySmart,2024-03-23,5,1,1051.08,2024-03-23,LIVE,2024
DS-200924,Alexis Mercado,sharon78@example.com,(184) 682-7610,2025-01-30,Manicure,34,4306.92,1248,No,No,DaySmart,2025-07-29,11,3,1648.24,2025-07-29,LIVE,2025
DS-200925,Joseph Drake,xschultz@example.com,(948) 971-7898,2024-06-24,Consultation,12,927.67,1086,No,No,DaySmart,2024-06-01,1,0,36.94,2024-06-01,LIVE,2024
DS-200926,Sarah Rowe,jrobles@example.com,(687) 556-3672,2024-12-29,Haircut,74,1760.86,290,No,Yes,DaySmart,2024-03-14,1,1,64.12,2024-03-14,LIVE,2024
DS-200927,Michelle Jennings,samanthahudson@example.com,(652) 320-3473,2025-06-01,Facial,37,219.72,285,Yes,Yes,DaySmart,2026-01-14,11,3,1700.22,2026-01-14,LIVE,2026
DS-200928,Rebecca Chavez,blarson@example.net,(095) 646-0048,2024-07-13,Pedicure,22,2708.68,699,Yes,Yes,DaySmart,2024-01-17,7,0,1047.33,2024-01-17,LIVE,2024
DS-200929,Devin Brown,hawkinselizabeth@example.com,(501) 305-6613,2025-04-07,Facial,64,1237.19,790,No,No,DaySmart,2026-03-29,12,4,1830.44,2026-03-29,LIVE,2026
DS-200930,Kurt Hahn,stephanie36@example.net,(003) 000-8987,2024-08-23,Haircut,37,228.51,401,No,No,DaySmart,2025-03-07,9,3,1506.45,2025-03-07,LIVE,2025
DS-200931,Cory Rodriguez,pjohnson@example.net,(334) 320-9901,2024-12-25,Consultation,74,4489.21,1860,Yes,No,DaySmart,2024-08-17,8,1,1166.28,2024-08-17,LIVE,2024
DS-200932,Misty Barton,hreid@example.org,(100) 604-5908,2025-10-05,Facial,68,2348.78,392,Yes,No,DaySmart,2025-06-30,4,0,698.15,2025-06-30,LIVE,2025
DS-200933,James Clarke,williambauer@example.net,(756) 181-0177,2025-08-30,Consultation,60,3229.42,1073,Yes,Yes,DaySmart,2025-04-03,12,1,1848.88,2025-04-03,LIVE,2025
DS-200934,John Thompson,rebeccapruitt@example.com,(440) 210-2560,2024-05-22,Pedicure,80,4624.74,855,No,No,DaySmart,2022-11-17,7,3,1399.62,2022-11-17,LIVE,2022
DS-200935,Karen Anderson,tammy82@example.com,(690) 016-0910,2026-02-14,Haircut,76,1087.2,1450,No,No,DaySmart,2025-10-03,7,1,977.07,2025-10-03,LIVE,2025
DS-200936,Katherine Neal,scottmaria@example.com,(062) 046-5177,2026-02-09,Massage,37,1684.78,1402,No,Yes,DaySmart,2019-01-26,1,0,235.67,2019-01-26,LIVE,2019
DS-200937,Todd Smith,jerry57@example.net,(677) 081-4562,2024-10-12,Keratin Treatment,23,2274.07,1317,Yes,Yes,DaySmart,2025-02-23,8,0,1061.94,2025-02-23,LIVE,2025
DS-200938,Rhonda Bradley,lopezerika@example.org,(792) 865-4793,2024-10-29,Consultation,28,4680.2,322,Yes,Yes,DaySmart,2024-09-05,6,0,870.51,2024-09-05,LIVE,2024
DS-200939,Michael Avery PhD,melissabenton@example.net,(606) 835-4849,2026-03-03,Blowout,10,2982.53,332,Yes,No,DaySmart,2024-05-02,7,0,1002.77,2024-05-02,LIVE,2024
DS-200940,Sylvia Blair,xgonzalez@example.org,(381) 120-6152,2025-04-19,Consultation,75,2366.15,679,Yes,No,DaySmart,2022-12-15,9,0,1534.6,2022-12-15,LIVE,2022
DS-200941,Andrew Roberson,heidimartinez@example.net,(070) 301-2182,2026-03-02,Color Treatment,39,3103.76,1299,No,No,DaySmart,2025-06-02,5,0,1048.29,2025-06-02,LIVE,2025
DS-200942,Andrea Mcconnell,shawn37@example.com,(388) 385-2986,2026-01-18,Color Treatment,76,1440.61,1560,No,No,DaySmart,2024-11-04,11,1,1354.56,2024-11-04,LIVE,2024
DS-200943,Melissa Harrison,nlewis@example.net,(095) 221-2676,2025-08-13,Highlights,57,4106.54,374,Yes,No,DaySmart,2025-04-11,11,1,1529.31,2025-04-11,LIVE,2025
DS-200944,Molly Bailey,xrodriguez@example.com,(555) 637-1257,2026-02-19,Blowout,14,2493.47,1286,No,No,DaySmart,2026-01-09,10,1,1568.85,2026-01-09,LIVE,2026
DS-200945,Joshua Greer,stephaniemann@example.com,(722) 617-2468,2024-08-12,Facial,13,705.71,118,No,No,DaySmart,2023-10-10,2,0,191.07,2023-10-10,LIVE,2023
DS-200946,Kelly Oconnell,austinrandy@example.com,(001) 654-8954,2025-03-20,Facial,57,1269.06,552,No,Yes,DaySmart,2026-03-16,12,4,1857.37,2026-03-16,LIVE,2026
DS-200947,Laura Cook,hollowaytammy@example.com,(934) 001-4497,2025-08-20,Pedicure,70,4976.01,728,Yes,Yes,DaySmart,2022-07-06,5,3,685.68,2022-07-06,LIVE,2022
DS-200948,Tiffany Schwartz,zjordan@example.net,(027) 348-0400,2025-02-12,Facial,58,2278.38,1292,Yes,Yes,DaySmart,2022-11-13,1,0,172.73,2022-11-13,LIVE,2022
DS-200949,Daniel Farmer,brian75@example.org,(623) 070-1210,2024-08-13,Highlights,41,712.98,203,Yes,No,DaySmart,2023-01-05,1,0,24.06,2023-01-05,LIVE,2023
DS-200950,Joseph Rangel,amandabowman@example.com,(405) 528-0934,2024-08-10,Pedicure,8,665.24,832,No,No,DaySmart,2025-11-01,7,0,855.98,2025-11-01,LIVE,2025
DS-200951,Phillip Burke,gmorales@example.net,(228) 642-4390,2024-09-08,Color Treatment,58,3910.35,1500,No,No,DaySmart,2022-06-05,2,0,235.58,2022-06-05,LIVE,2022
DS-200952,Daniel Johnson,katie56@example.net,(098) 175-1403,2026-01-07,Color Treatment,23,2014.74,919,Yes,No,DaySmart,2025-04-11,7,1,1226.29,2025-04-11,LIVE,2025
DS-200953,Melvin Woodard,karla17@example.com,(245) 901-8851,2025-06-13,Massage,45,2183.13,1261,Yes,No,DaySmart,2026-02-21,8,4,1211.17,2026-02-21,LIVE,2026
DS-200954,Catherine Johnson,afuller@example.net,(019) 986-6723,2025-08-25,Pedicure,78,3704.73,1185,Yes,No,DaySmart,2024-05-03,6,1,1058.83,2024-05-03,LIVE,2024
DS-200955,Michael Gray,walshdavid@example.com,(866) 079-4088,2024-04-27,Facial,51,2615.31,1057,Yes,Yes,DaySmart,2024-11-09,1,0,190.33,2024-11-09,LIVE,2024
DS-200956,Stephanie Vazquez,kleinjesse@example.net,(115) 353-5064,2024-12-25,Consultation,39,847.19,1329,Yes,Yes,DaySmart,2025-10-25,11,1,2071.71,2025-10-25,LIVE,2025
DS-200957,Taylor Parker,lucerochristine@example.net,(516) 970-5580,2025-01-15,Keratin Treatment,32,1850.8,403,No,No,DaySmart,2024-09-12,5,1,827.09,2024-09-12,LIVE,2024
DS-200958,Russell Baird,pamela92@example.net,(259) 579-6035,2024-09-14,Highlights,55,1667.87,690,Yes,Yes,DaySmart,2017-06-04,1,0,54.76,2017-06-04,ARCHIVE,2017
DS-200959,Terry Bowers,beckpaul@example.com,(093) 411-1291,2025-01-25,Massage,72,4967.3,1685,No,No,DaySmart,2024-03-03,7,1,1137.51,2024-03-03,LIVE,2024
DS-200960,Christy Key,xthornton@example.org,(674) 061-4671,2026-04-12,Facial,37,4567.13,944,Yes,No,DaySmart,2024-06-29,4,1,548.93,2024-06-29,LIVE,2024
DS-200961,Anne Johnson,deborahsmith@example.com,(592) 317-6067,2024-09-20,Highlights,18,2427.08,662,Yes,Yes,DaySmart,2025-02-11,11,3,2297.31,2025-02-11,LIVE,2025
DS-200962,Chloe Castillo,lucasbishop@example.com,(786) 319-9083,2025-10-30,Consultation,9,176.69,666,No,Yes,DaySmart,2024-09-04,11,1,1524.72,2024-09-04,LIVE,2024
DS-200963,Keith Campbell,henry10@example.net,(537) 109-8392,2025-06-11,Blowout,50,4791.12,272,Yes,No,DaySmart,2018-08-01,1,0,278.7,2018-08-01,ARCHIVE,2018
DS-200964,Jesse Bradley,jschmidt@example.com,(580) 195-9202,2025-05-29,Consultation,55,127.54,625,Yes,Yes,DaySmart,2025-09-22,12,1,2004.98,2025-09-22,LIVE,2025
DS-200965,Nathan Ford,aaronfox@example.org,(866) 677-9041,2025-11-14,Color Treatment,35,3350.1,484,No,No,DaySmart,2013-01-03,2,1,451.74,2013-01-03,ARCHIVE,2013
DS-200966,Jessica Fitzpatrick,npeterson@example.net,(911) 824-6035,2024-12-03,Pedicure,2,3596.38,207,Yes,Yes,DaySmart,2024-12-27,2,0,477.06,2024-12-27,LIVE,2024
DS-200967,Janice Sandoval,stephanie77@example.org,(697) 079-2604,2026-01-05,Massage,30,3974.87,367,No,No,DaySmart,2024-06-27,6,2,847.54,2024-06-27,LIVE,2024
DS-200968,Latasha Johnson,iroberts@example.org,(441) 153-8737,2025-09-09,Blowout,76,2400.84,1092,No,Yes,DaySmart,2025-02-21,12,0,2254.64,2025-02-21,LIVE,2025
DS-200969,Thomas Wells,snowtabitha@example.org,(901) 721-0343,2024-10-05,Highlights,45,4496.58,576,No,No,DaySmart,2025-08-26,5,2,832.28,2025-08-26,LIVE,2025
DS-200970,Brenda Hughes,bhogan@example.com,(296) 473-2654,2026-01-20,Color Treatment,26,27.83,215,No,No,DaySmart,2026-03-09,4,1,890.77,2026-03-09,LIVE,2026
DS-200971,Matthew Baker,apatterson@example.com,(161) 662-5627,2025-04-16,Haircut,2,4006.04,1413,No,No,DaySmart,2025-12-16,8,2,1571.11,2025-12-16,LIVE,2025
DS-200972,Brian Fleming,daniel86@example.net,(307) 784-0594,2025-08-18,Blowout,43,4133.89,857,Yes,No,DaySmart,2026-02-14,9,1,1052.21,2026-02-14,LIVE,2026
DS-200973,Richard Brooks,snyderdavid@example.net,(428) 048-9871,2024-07-04,Blowout,45,3806.86,562,Yes,Yes,DaySmart,2025-02-07,8,3,1244.14,2025-02-07,LIVE,2025
DS-200974,Megan Kidd,bellryan@example.com,(056) 330-8141,2024-06-19,Facial,44,1123.2,806,Yes,No,DaySmart,2025-01-12,11,1,1832.21,2025-01-12,LIVE,2025
DS-200975,Tamara Cox,sarahbrown@example.com,(192) 721-8930,2025-10-18,Consultation,27,2967.02,1717,Yes,No,DaySmart,2025-06-18,9,1,2166.76,2025-06-18,LIVE,2025
DS-200976,Sarah Ewing,bowenstephanie@example.net,(790) 011-0097,2024-12-11,Consultation,31,3824.94,462,Yes,No,DaySmart,2026-03-27,12,1,1968.66,2026-03-27,LIVE,2026
DS-200977,Richard Wright,aliciastewart@example.org,(144) 111-5437,2025-07-29,Massage,70,767.48,933,No,Yes,DaySmart,2025-06-22,3,1,649.19,2025-06-22,LIVE,2025
DS-200978,Jimmy Leblanc,lambertsarah@example.org,(309) 117-5209,2024-09-28,Consultation,3,1443.04,336,No,No,DaySmart,2020-01-19,1,0,251.11,2020-01-19,LIVE,2020
DS-200979,Alexis Merritt,cynthiamyers@example.org,(329) 485-1731,2025-07-27,Consultation,13,2509.27,496,No,Yes,DaySmart,2025-12-15,7,0,904.41,2025-12-15,LIVE,2025
DS-200980,Daniel Mitchell,bakershannon@example.org,(396) 003-2992,2024-06-16,Consultation,26,4799.34,648,Yes,Yes,DaySmart,2024-08-25,1,0,230.3,2024-08-25,LIVE,2024
DS-200981,Bailey Moore,udavenport@example.org,(266) 392-4667,2025-03-16,Color Treatment,4,4561.08,1948,No,No,DaySmart,2011-07-28,1,0,207.32,2011-07-28,ARCHIVE,2011
DS-200982,Taylor Rivera,michaelhunter@example.com,(631) 858-3858,2024-07-25,Pedicure,7,4001.65,1677,Yes,No,DaySmart,2025-12-31,5,1,903.34,2025-12-31,LIVE,2025
DS-200983,Alicia Rodriguez,lisa50@example.com,(970) 250-2366,2025-11-15,Keratin Treatment,5,1196.96,544,No,Yes,DaySmart,2021-03-03,1,1,287.67,2021-03-03,LIVE,2021
DS-200984,Joshua Chang,dianalopez@example.net,(316) 109-9606,2025-07-19,Facial,43,4997.79,1016,No,Yes,DaySmart,2022-03-27,4,1,684.78,2022-03-27,LIVE,2022
DS-200985,Mr. Michael Torres Jr.,santosbrandon@example.org,(206) 817-3101,2025-10-13,Manicure,37,4787.55,1279,Yes,No,DaySmart,2024-09-19,11,1,1479.27,2024-09-19,LIVE,2024
DS-200986,Andrew Nguyen,coxryan@example.net,(796) 748-2236,2025-02-20,Facial,54,3829.92,1849,No,No,DaySmart,2021-11-05,9,2,1450.34,2021-11-05,LIVE,2021
DS-200987,Ryan Greene,karenhughes@example.org,(807) 967-1809,2025-06-26,Haircut,12,4438.69,89,No,No,DaySmart,2026-03-27,3,1,494.47,2026-03-27,LIVE,2026
DS-200988,Theodore Vaughn,cfletcher@example.org,(445) 780-8564,2025-11-11,Haircut,42,3019.08,1848,Yes,Yes,DaySmart,2023-12-29,7,4,1357.02,2023-12-29,LIVE,2023
DS-200989,Andrea Miranda,zachary12@example.com,(461) 323-2191,2025-02-13,Blowout,75,4832.06,392,Yes,Yes,DaySmart,2026-01-26,8,0,1142.51,2026-01-26,LIVE,2026
DS-200990,Darren Mckay,davisrobin@example.net,(602) 860-5577,2026-04-04,Haircut,51,1650.15,1692,Yes,Yes,DaySmart,2025-04-13,10,2,1960.68,2025-04-13,LIVE,2025
DS-200991,Brent Perez,richardsonashley@example.org,(540) 494-2738,2025-10-29,Massage,2,3707.18,340,No,No,DaySmart,2024-10-09,9,3,1735.34,2024-10-09,LIVE,2024
DS-200992,Tyler Park,rowerachel@example.net,(639) 222-3174,2025-12-29,Blowout,15,2918.49,1293,Yes,Yes,DaySmart,2025-07-12,7,1,997.56,2025-07-12,LIVE,2025
DS-200993,Billy Howard DVM,melindadunn@example.com,(139) 594-3142,2024-07-23,Keratin Treatment,17,3964.58,411,No,Yes,DaySmart,2025-04-09,12,0,2266.15,2025-04-09,LIVE,2025
DS-200994,Jonathan Fisher,kevin74@example.org,(654) 921-4121,2024-08-19,Facial,3,2106.85,1142,No,Yes,DaySmart,2025-04-22,10,1,1776.43,2025-04-22,LIVE,2025
DS-200995,Sydney Benjamin,christopher85@example.com,(840) 045-2726,2025-04-13,Facial,67,3675.4,1698,Yes,No,DaySmart,2025-08-08,4,0,466.19,2025-08-08,LIVE,2025
DS-200996,Paul Elliott,reidlaura@example.com,(092) 747-0113,2025-12-18,Color Treatment,62,3365.79,286,Yes,Yes,DaySmart,2023-08-21,3,1,602.45,2023-08-21,LIVE,2023
DS-200997,Tammy Hamilton,timothymoore@example.net,(066) 199-6367,2025-02-01,Highlights,70,1847.89,1384,Yes,No,DaySmart,2021-02-13,2,0,162.03,2021-02-13,LIVE,2021
DS-200998,Rebecca Barnett,david11@example.net,(194) 209-0064,2026-01-02,Pedicure,39,693.01,977,No,No,DaySmart,2021-05-10,3,0,499.12,2021-05-10,LIVE,2021
DS-200999,Joseph Myers,whiteamanda@example.com,(972) 565-4615,2025-09-09,Pedicure,4,2580.34,1443,No,No,DaySmart,2019-12-09,2,0,440.11,2019-12-09,LIVE,2019
DS-201000,Samantha Hogan,luismontgomery@example.org,(459) 608-5278,2025-11-25,Pedicure,56,973.07,1439,Yes,Yes,DaySmart,2010-06-29,1,0,197.73,2010-06-29,ARCHIVE,2010
DS-201001,Mark Robinson,robersonbrandon@example.org,(759) 727-4777,2025-04-27,Manicure,3,1377.08,481,No,No,DaySmart,2026-04-02,9,2,1552.5,2026-04-02,LIVE,2026
DS-201002,Sherry King,sgreen@example.org,(453) 077-3299,2024-11-11,Haircut,7,368.89,1960,Yes,Yes,DaySmart,2024-10-23,11,0,1464.05,2024-10-23,LIVE,2024
DS-201003,Sarah Chavez,zking@example.net,(910) 405-0336,2025-12-30,Manicure,80,3819.59,1531,Yes,Yes,DaySmart,2025-04-10,8,1,1500.63,2025-04-10,LIVE,2025
DS-201004,Frances Harrison,williamsandrew@example.org,(628) 535-0728,2026-03-04,Manicure,20,302.9,142,Yes,Yes,DaySmart,2023-06-07,2,1,397.31,2023-06-07,LIVE,2023
DS-201005,Angela Abbott,wmarks@example.com,(159) 803-9684,2025-06-08,Blowout,31,4727.99,121,No,Yes,DaySmart,2025-07-03,6,1,811.55,2025-07-03,LIVE,2025
DS-201006,Donna Daniel,phillipskristen@example.com,(444) 368-4808,2024-11-05,Highlights,75,3729.99,560,Yes,Yes,DaySmart,2024-05-26,2,0,315.67,2024-05-26,LIVE,2024
