master_id,zoho_id,daysmart_id,first_name,last_name,email,phone,last_known_appointment,archive_last_appt,archive_appt_count,archive_total_spent,archive_last_service,daysmart_status,zoho_lead_status,zerobounce_status,rule_applied,reason_archived,email_opens,email_clicks,source_system,record_type,archived_date
DS-200180,,DS-200180,Adrienne,Key,anna99@example.com,(417) 154-5444,2018-01-31,2016-10-08,2,365.08,Facial,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200183,,DS-200183,Erin,Green,steven17@example.org,(999) 173-8168,2018-05-20,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200185,,DS-200185,Phillip,Miller DDS,epowell@example.com,(008) 350-5830,2011-02-16,,0,0.0,,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200190,,DS-200190,Daniel,Fitzpatrick MD,smithchristopher@example.org,(972) 181-1437,2012-03-02,2016-02-12,1,192.91,Consultation,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200192,,DS-200192,Denise,Cruz,pmarsh@example.org,(120) 216-9797,2010-02-16,2018-02-15,2,384.88,Highlights,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200194,,DS-200194,Mercedes,Davis,timothyalvarado@example.net,(628) 900-2877,2016-10-17,2016-04-26,3,567.33,Pedicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200195,,DS-200195,Wayne,Williams,andreagray@example.org,(177) 971-7751,2018-10-31,2011-08-01,1,205.46,Haircut,ARCHIVE,,catch-all,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200196,,DS-200196,Joshua,Petersen,pamela83@example.net,(755) 037-5899,2012-04-08,,0,0.0,,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200197,,DS-200197,Peter,Walker,michael48@example.net,(510) 272-6149,2014-12-30,2014-09-17,2,115.89,Haircut,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200199,,DS-200199,Tammy,Norman,heatherthompson@example.org,(169) 958-6693,2015-04-18,2018-06-30,5,741.92,Pedicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200201,,DS-200201,Kristina,Aguilar,icraig@example.com,(608) 106-2003,2010-01-15,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200205,,DS-200205,Elizabeth,Tyler,charles58@example.org,(281) 826-8861,2017-05-28,,0,0.0,,ARCHIVE,,catch-all,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200212,,DS-200212,Brian,Lambert,yorksarah@example.net,(781) 414-1397,2014-02-27,2015-07-11,3,538.92,Consultation,ARCHIVE,,catch-all,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200214,,DS-200214,Destiny,Ward,natalie77@example.com,(478) 129-1428,2017-03-13,2017-01-20,1,285.26,Blowout,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200221,,DS-200221,Claire,Obrien,kdillon@example.org,(692) 929-8425,2017-10-06,2017-05-01,6,1148.13,Massage,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200223,,DS-200223,Todd,Gregory,xboyd@example.org,(863) 765-9916,2011-07-28,2018-04-14,6,1236.87,Manicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200224,,DS-200224,Diane,Mcdowell,ascott@example.net,(098) 180-6356,2016-09-05,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200227,,DS-200227,Timothy,Graham,bakernathan@example.net,(066) 984-9027,2011-02-23,2013-11-09,3,602.9,Color Treatment,ARCHIVE,,unknown,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200229,,DS-200229,Krista,Barber,michael43@example.net,(376) 904-2681,2012-09-21,2017-04-05,4,825.36,Consultation,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200232,,DS-200232,Tara,Lee,jimmyallen@example.com,(333) 395-2111,2017-04-20,2016-03-04,5,727.41,Keratin Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200233,,DS-200233,Kimberly,Williams,uwatson@example.com,(947) 284-6392,2017-02-05,2016-07-18,2,189.21,Facial,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200234,,DS-200234,Kathryn,Long,stephenmartinez@example.net,(750) 036-9155,2012-03-29,2018-01-12,6,665.72,Highlights,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200237,,DS-200237,David,Combs,colematthew@example.com,(588) 450-6159,2016-01-09,2018-03-22,4,632.84,Blowout,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200238,,DS-200238,Richard,Kelly,champton@example.org,(694) 722-5699,2014-10-30,2017-01-07,1,194.55,Facial,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200243,,DS-200243,Joseph,Watts,earroyo@example.com,(064) 930-8536,2012-03-19,2017-10-01,2,486.34,Blowout,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200251,,DS-200251,Edward,Baker,shawn86@example.net,(209) 593-5186,2014-02-11,2012-01-01,1,57.03,Color Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200255,,DS-200255,Jessica,Garcia,andreawagner@example.net,(289) 755-8556,2011-06-04,2014-04-17,4,549.2,Keratin Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200257,,DS-200257,Samantha,Ellison,clintonstevens@example.org,(245) 933-4419,2013-09-02,2010-09-20,1,285.8,Highlights,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200260,,DS-200260,Bradley,Duncan,kelleyjose@example.com,(862) 278-3769,2017-04-16,2016-07-11,4,659.97,Consultation,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200262,,DS-200262,Lisa,Alexander,jamesbrooks@example.net,(110) 392-4051,2010-02-08,2018-05-03,4,663.73,Keratin Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200273,,DS-200273,Stephanie,Khan,wrightheather@example.net,(211) 175-1868,2018-04-22,2018-07-08,7,792.88,Haircut,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200276,,DS-200276,Gregory,Thomas,estradamary@example.com,(510) 162-2499,2010-01-11,2015-04-03,1,71.02,Consultation,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200278,,DS-200278,Nicholas,Fuller,webbhaley@example.net,(469) 548-9952,2010-08-04,2010-07-07,1,63.98,Massage,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200280,,DS-200280,Elizabeth,Hunter,katie15@example.com,(699) 023-5577,2018-08-31,,0,0.0,,ARCHIVE,,catch-all,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200282,,DS-200282,James,Ferguson,ashleyprice@example.net,(145) 046-1735,2011-01-17,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200289,,DS-200289,Bethany,Garcia,nguyendebra@example.com,(876) 963-9382,2014-03-05,2016-01-18,5,851.38,Color Treatment,ARCHIVE,,do_not_mail,Do Not Mail,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200290,,DS-200290,Leslie,Mueller,vbradley@example.net,(321) 971-9975,2014-12-22,2010-06-24,1,150.02,Haircut,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200292,,DS-200292,Shawn,Evans,samantha65@example.org,(909) 862-4058,2010-05-22,,0,0.0,,ARCHIVE,,catch-all,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200294,,DS-200294,Brittany,Bright,dennisjones@example.org,(276) 212-6796,2013-11-10,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200297,,DS-200297,Laura,Rivera,susan44@example.org,(094) 940-7929,2016-05-14,2018-11-12,7,1374.92,Massage,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200303,,DS-200303,Kristopher,Shannon,stephanielittle@example.net,(119) 269-2124,2011-11-19,2014-06-26,2,380.25,Massage,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200304,,DS-200304,Zachary,Hammond,jonathan14@example.org,(665) 044-2717,2018-01-29,2013-10-08,3,541.42,Pedicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200307,,DS-200307,Eric,Brown,diazmelissa@example.com,(174) 328-0634,2015-06-01,2012-04-20,1,153.86,Keratin Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200313,,DS-200313,Todd,Bishop,carlsonjennifer@example.net,(145) 608-3318,2014-09-11,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200315,,DS-200315,Brian,Williams,ericjohnson@example.net,(113) 799-5635,2017-01-13,2018-06-27,1,237.9,Keratin Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200319,,DS-200319,William,Quinn,simmonsphillip@example.net,(177) 318-0632,2013-09-19,2012-08-23,2,208.3,Color Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200320,,DS-200320,Michael,Martin,vhodge@example.net,(077) 262-5701,2017-10-22,,0,0.0,,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200327,,DS-200327,Vanessa,Hernandez,kfernandez@example.net,(410) 672-7520,2013-06-05,2017-11-10,2,76.86,Pedicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200329,,DS-200329,Lee,Lee,kimberlywang@example.org,(018) 718-6375,2015-05-28,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200332,,DS-200332,Michelle,Fischer,jamescollier@example.com,(870) 494-7873,2016-04-05,,0,0.0,,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200336,,DS-200336,Jacqueline,Washington,samantha21@example.org,(283) 389-8881,2012-01-09,2018-12-09,3,320.35,Keratin Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200337,,DS-200337,Alan,Bailey,don79@example.net,(524) 013-2234,2011-11-22,,0,0.0,,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200338,,DS-200338,Rachel,Jones,ctodd@example.org,(108) 907-1401,2014-04-20,2015-11-27,3,239.97,Haircut,ARCHIVE,,unknown,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200340,,DS-200340,Daniel,Lee,george80@example.net,(138) 759-2712,2013-05-06,2017-03-29,2,308.74,Pedicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200346,,DS-200346,Phillip,Ewing,reyesleonard@example.com,(770) 028-4276,2013-04-24,2018-03-22,5,876.66,Blowout,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200350,,DS-200350,Jonathan,Cain,garrett45@example.com,(371) 834-4049,2013-01-03,2012-09-22,1,141.76,Highlights,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200351,,DS-200351,Ryan,Davis,joshua98@example.com,(635) 148-4685,2015-05-13,2016-09-25,2,424.94,Facial,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200352,,DS-200352,Phillip,White,burtonzachary@example.org,(973) 748-9690,2015-06-01,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200353,,DS-200353,Michael,Evans,ejenkins@example.net,(364) 424-9363,2011-04-08,2014-07-29,3,485.07,Consultation,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200360,,DS-200360,Martin,Smith,courtneyedwards@example.org,(123) 829-6577,2012-06-27,2014-12-29,2,488.9,Color Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200362,,DS-200362,Lindsay,Hernandez,george91@example.org,(867) 713-3344,2012-02-20,,0,0.0,,ARCHIVE,,do_not_mail,Do Not Mail,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200364,,DS-200364,Jennifer,Lewis,verickson@example.net,(411) 800-5375,2011-03-01,2017-09-05,3,337.44,Manicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200366,,DS-200366,Joseph,Thomas,edwardstiffany@example.com,(456) 449-4856,2016-03-17,2018-04-15,2,242.93,Facial,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200368,,DS-200368,Mr.,Ryan Camacho,baileyjames@example.com,(228) 499-3908,2015-11-12,2016-08-06,3,593.78,Manicure,ARCHIVE,,do_not_mail,Do Not Mail,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200369,,DS-200369,Jonathan,Davis,anthony16@example.com,(915) 201-7774,2011-08-23,2013-12-12,2,376.42,Blowout,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200374,,DS-200374,Jennifer,Marshall,michael91@example.net,(017) 226-0164,2016-03-03,2014-12-15,2,375.02,Facial,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200376,,DS-200376,Natasha,Swanson,christine95@example.net,(641) 220-3103,2017-04-13,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200377,,DS-200377,Jessica,Garrett,christophercarrillo@example.org,(760) 122-7770,2014-04-12,,0,0.0,,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200379,,DS-200379,Sharon,Hall,ricerobert@example.com,(814) 671-7957,2018-09-04,2013-11-25,2,187.45,Highlights,ARCHIVE,,catch-all,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200380,,DS-200380,Gregg,Hall,brianacohen@example.net,(724) 665-7293,2010-04-08,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200381,,DS-200381,Curtis,Obrien,leonsherry@example.com,(433) 800-5452,2012-11-25,2014-09-25,3,374.93,Highlights,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200382,,DS-200382,Gail,Wilson,davidwalker@example.com,(550) 842-8910,2010-09-17,2010-04-19,1,294.98,Keratin Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200383,,DS-200383,Ashley,Rodriguez,colonbobby@example.org,(213) 524-7871,2014-11-28,2016-02-14,2,78.37,Blowout,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200391,,DS-200391,Lauren,Fields,fbarker@example.net,(622) 827-7288,2017-01-10,2011-08-21,1,236.1,Pedicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200396,,DS-200396,Alicia,Barrett,suzannehill@example.org,(397) 189-5690,2017-02-08,2018-11-17,2,335.97,Keratin Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200399,,DS-200399,Jason,Washington,bschultz@example.com,(891) 382-4967,2018-01-29,2018-12-06,3,233.53,Pedicure,ARCHIVE,,unknown,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200401,,DS-200401,Dr.,Christy Pittman MD,jocelynhart@example.com,(161) 284-6398,2017-02-24,2017-11-11,3,319.47,Pedicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200402,,DS-200402,Dean,Mullins,qnelson@example.com,(537) 950-2097,2016-09-27,2013-08-12,1,100.47,Manicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200407,,DS-200407,Amanda,Griffith,ramirezrobert@example.com,(506) 351-9036,2014-08-01,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200408,,DS-200408,Arthur,Garrett,castillolindsey@example.net,(543) 173-5058,2014-08-02,2018-04-25,5,943.76,Manicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200416,,DS-200416,Michael,Gray,morganjason@example.com,(355) 289-6112,2015-02-06,2015-11-17,5,620.51,Manicure,ARCHIVE,,unknown,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200417,,DS-200417,Melissa,Stewart,prowland@example.org,(993) 842-5304,2015-10-04,2016-07-09,1,32.35,Massage,ARCHIVE,,unknown,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200420,,DS-200420,Gregory,Silva,vhunt@example.com,(776) 657-5460,2015-05-06,2018-11-11,6,857.3,Facial,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200422,,DS-200422,Michael,Bolton,alan44@example.com,(669) 078-2633,2017-07-31,2017-02-13,4,890.01,Highlights,ARCHIVE,,do_not_mail,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200424,,DS-200424,Robert,Flowers,jeremiah66@example.net,(845) 909-0225,2015-05-14,,0,0.0,,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200425,,DS-200425,Jeanne,James,ybrown@example.org,(715) 974-1218,2015-02-28,,0,0.0,,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200426,,DS-200426,Cristian,Pruitt,ocampbell@example.com,(817) 058-0256,2012-02-06,2010-06-22,1,237.66,Blowout,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200427,,DS-200427,Patrick,Price,davidharris@example.com,(729) 949-3874,2014-03-05,,0,0.0,,ARCHIVE,,catch-all,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200430,,DS-200430,Jerry,King,murraycharles@example.net,(765) 636-0041,2010-09-03,2017-06-26,1,203.48,Color Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200433,,DS-200433,David,Kerr,christopherfisher@example.org,(531) 312-2068,2013-10-13,2018-07-13,3,189.39,Massage,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200436,,DS-200436,Samuel,Olson,andres97@example.com,(838) 903-0914,2015-04-23,2010-08-29,1,121.7,Blowout,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200437,,DS-200437,Chad,Jimenez,edwardharris@example.org,(397) 524-5086,2014-05-16,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200438,,DS-200438,Erin,Allen,knoxelizabeth@example.org,(396) 852-7017,2013-08-25,2015-05-23,2,494.9,Pedicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200439,,DS-200439,Dan,Davis,joelmiller@example.net,(742) 336-2934,2016-04-29,2017-07-25,2,448.4,Manicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200447,,DS-200447,Jessica,Durham,oneillgabriel@example.com,(161) 415-0937,2010-10-20,2015-05-19,4,744.95,Manicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200451,,DS-200451,Teresa,Alvarez,navarrokelly@example.org,(289) 802-7148,2015-05-01,2013-11-29,2,353.48,Pedicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200455,,DS-200455,Samuel,Stewart,mary77@example.org,(942) 095-4814,2016-01-28,2013-01-22,1,262.82,Haircut,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200459,,DS-200459,Charles,Sharp,austinallen@example.com,(492) 617-6475,2010-11-24,,0,0.0,,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200463,,DS-200463,Kelly,Andersen,catherine83@example.net,(103) 032-4329,2014-12-20,2014-11-01,2,287.43,Haircut,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200466,,DS-200466,Courtney,Smith,opetty@example.com,(112) 849-7185,2016-03-17,,0,0.0,,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200469,,DS-200469,Scott,Meza,ftownsend@example.net,(113) 129-0148,2013-10-01,2017-09-06,2,441.98,Manicure,ARCHIVE,,do_not_mail,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200471,,DS-200471,Shirley,Rice,lawsontami@example.net,(832) 152-8506,2014-05-29,2018-06-05,2,278.95,Consultation,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200476,,DS-200476,Gregory,Smith,brettgallegos@example.com,(906) 744-7163,2011-10-01,,0,0.0,,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200479,,DS-200479,Danielle,Jacobson,blakewilliams@example.net,(534) 749-1624,2016-12-06,2013-09-15,1,103.7,Keratin Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200483,,DS-200483,Cheryl,Olsen,gcohen@example.org,(278) 686-6943,2013-02-21,2017-07-25,4,652.35,Haircut,ARCHIVE,,catch-all,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200488,,DS-200488,Stephen,Roth,chadjones@example.org,(761) 820-9166,2014-01-11,2018-12-19,1,275.86,Keratin Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200490,,DS-200490,David,Stephens,courtney10@example.org,(184) 186-2030,2012-04-10,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200494,,DS-200494,Jonathan,Ferguson,patrickcarpenter@example.com,(893) 135-0305,2015-01-25,2018-08-22,1,276.14,Highlights,ARCHIVE,,catch-all,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-200498,,DS-200498,William,Boyd,juliamorales@example.org,(362) 891-7756,2015-01-02,2011-11-19,1,241.8,Blowout,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
